id,Date,Ensemble,Licence,Ensemble Area,EID,Transmitter Area,Site,Freq.,Block,TII Main Id (Hex),TII Sub Id (Hex),Serv Label1 ,SId 1 (Hex),LSN 1 (Hex),Serv Label2 ,SId 2 (Hex),LSN 2 (Hex),Serv Label3 ,SId 3 (Hex),LSN 3 (Hex),Serv Label4 ,SId 4 (Hex),LSN 4 (Hex),Serv Label5 ,SId 5 (Hex),LSN 5 (Hex),Serv Label6 ,SId 6 (Hex),LSN 6 (Hex),Serv Label7 ,SId 7 (Hex),LSN 7 (Hex),Serv Label8 ,SId 8 (Hex),LSN 8 (Hex),Serv Label9 ,SId 9 (Hex),LSN 9 (Hex),Serv Label10 ,SId 10 (Hex),LSN 10 (Hex),Serv Label11 ,SId 11 (Hex),LSN 11 (Hex),Serv Label12 ,SId 12 (Hex),LSN 12 (Hex),Serv Label13 ,SId 13 (Hex),LSN 13 (Hex),Serv Label14 ,SId 14 (Hex),LSN 14 (Hex),Serv Label15 ,SId 15 (Hex),LSN 15 (Hex),Serv Label16 ,SId 16 (Hex),LSN 16 (Hex),Serv Label17 ,SId 17 (Hex),LSN 17 (Hex),Serv Label18 ,SId 18 (Hex),LSN 18 (Hex),Serv Label19 ,SId 19 (Hex),LSN 19 (Hex),Serv Label20 ,SId 20 (Hex),LSN 20 (Hex),Serv Label21 ,SId 21 (Hex),LSN 21 (Hex),Serv Label22 ,SId 22 (Hex),LSN 22 (Hex),Serv Label23 ,SId 23 (Hex),LSN 23 (Hex),Serv Label24 ,SId 24 (Hex),LSN 24 (Hex),Serv Label25 ,SId 25 (Hex),LSN 25 (Hex),Serv Label26 ,SId 26 (Hex),LSN 26 (Hex),Serv Label27 ,SId 27 (Hex),LSN 27 (Hex),Serv Label28 ,SId 28 (Hex),LSN 28 (Hex),Serv Label29 ,SId 29 (Hex),LSN 29 (Hex),Serv Label30 ,SId 30 (Hex),LSN 30 (Hex),Serv Label31 ,SId 31 (Hex),LSN 31 (Hex),Serv Label32 ,SId 32 (Hex),LSN 32 (Hex),Data Serv Label1,Data SId 1 (Hex),Data Serv Label2,Data SId 2 (Hex),Data Serv Label3,Data SId 3 (Hex),Data Serv Label4,Data SId 4 (Hex),Data Serv Label5,Data SId 5 (Hex),Data Serv Label6,Data SId 6 (Hex),Data Serv Label7,Data SId 7 (Hex),Data Serv Label8,Data SId 8 (Hex),Data Serv Label9,Data SId 9 (Hex),Data Serv Label10,Data SId 10 (Hex),Data Serv Label11,Data SId 11 (Hex),Data Serv Label12,Data SId 12 (Hex),Data Serv Label13,Data SId 13 (Hex),Data Serv Label14,Data SId 14 (Hex),Data Serv Label15,Data SId 15 (Hex)
746046,12/10/2000,D1 National,DM000001,UK,C181,West Wiltshire,Naish Hill,222.064,11D,1D,9,Classic FM,C2A1,189,Absolute Radio,C1C0,192,talkSPORT,C0C0,1BD 1BE,Magic,C0C6,,Heart 80s,C1DC,,Smooth UK,C6C0,1B7 1B8 1B9,UCB 1,C4CA,,Radio X,C4CD,198,KISS,C5C0,,LBC,C0C2,,Heart UK,CFD1,,Capital UK,C5DA,,Kisstory,CFE6,,Gold UK,CEE8,,Heart Dance,CFE8,,Heart 70s,CAE9,,Heart 90s,CBE9,,Capital XTRA,C37B,,LBC News,C8EA,1F0,Smooth Chill,C9EB,1F2,Capital Dance,C9ED,,GB News,C4F0,,UCB 2,CBD8,,Heart 00s,C9F3,,,,,,,,,,,,,,,,,,,,,,,,,,,E1C000D0,,E1C000B1,,,,,,,,,,,,,,,,,,,,,,,,,,
746047,09/08/2007,D1 National,DM000001,UK,C181,Brighton,NEWHAVEN,222.064,11D,0A,3,Classic FM,C2A1,189,Absolute Radio,C1C0,192,talkSPORT,C0C0,1BD 1BE,Magic,C0C6,,Heart 80s,C1DC,,Smooth UK,C6C0,1B7 1B8 1B9,UCB 1,C4CA,,Radio X,C4CD,198,KISS,C5C0,,LBC,C0C2,,Heart UK,CFD1,,Capital UK,C5DA,,Kisstory,CFE6,,Gold UK,CEE8,,Heart Dance,CFE8,,Heart 70s,CAE9,,Heart 90s,CBE9,,Capital XTRA,C37B,,LBC News,C8EA,1F0,Smooth Chill,C9EB,1F2,Capital Dance,C9ED,,GB News,C4F0,,UCB 2,CBD8,,Heart 00s,C9F3,,,,,,,,,,,,,,,,,,,,,,,,,,,E1C000D0,,E1C000B1,,,,,,,,,,,,,,,,,,,,,,,,,,
746048,24/01/2017,D1 National,DM000001,UK,C181,Newtownards,NEWTOWNARDS,222.064,11D,19,13,Classic FM,C2A1,189,Absolute Radio,C1C0,192,talkSPORT,C0C0,1BD 1BE,Magic,C0C6,,Heart 80s,C1DC,,Smooth UK,C6C0,1B7 1B8 1B9,UCB 1,C4CA,,Radio X,C4CD,198,KISS,C5C0,,LBC,C0C2,,Heart UK,CFD1,,Capital UK,C5DA,,Kisstory,CFE6,,Gold UK,CEE8,,Heart Dance,CFE8,,Heart 70s,CAE9,,Heart 90s,CBE9,,Capital XTRA,C37B,,LBC News,C8EA,1F0,Smooth Chill,C9EB,1F2,Capital Dance,C9ED,,GB News,C4F0,,UCB 2,CBD8,,Heart 00s,C9F3,,,,,,,,,,,,,,,,,,,,,,,,,,,E1C000D0,,E1C000B1,,,,,,,,,,,,,,,,,,,,,,,,,,
746049,16/12/2001,D1 National,DM000001,UK,C181,Dorset,Nine Barrow Down,222.064,11D,0D,8,Classic FM,C2A1,189,Absolute Radio,C1C0,192,talkSPORT,C0C0,1BD 1BE,Magic,C0C6,,Heart 80s,C1DC,,Smooth UK,C6C0,1B7 1B8 1B9,UCB 1,C4CA,,Radio X,C4CD,198,KISS,C5C0,,LBC,C0C2,,Heart UK,CFD1,,Capital UK,C5DA,,Kisstory,CFE6,,Gold UK,CEE8,,Heart Dance,CFE8,,Heart 70s,CAE9,,Heart 90s,CBE9,,Capital XTRA,C37B,,LBC News,C8EA,1F0,Smooth Chill,C9EB,1F2,Capital Dance,C9ED,,GB News,C4F0,,UCB 2,CBD8,,Heart 00s,C9F3,,,,,,,,,,,,,,,,,,,,,,,,,,,E1C000D0,,E1C000B1,,,,,,,,,,,,,,,,,,,,,,,,,,
746050,28/07/2016,D1 National,DM000001,UK,C181,Devon,North Hessary Tor,222.064,11D,22,0F,Classic FM,C2A1,189,Absolute Radio,C1C0,192,talkSPORT,C0C0,1BD 1BE,Magic,C0C6,,Heart 80s,C1DC,,Smooth UK,C6C0,1B7 1B8 1B9,UCB 1,C4CA,,Radio X,C4CD,198,KISS,C5C0,,LBC,C0C2,,Heart UK,CFD1,,Capital UK,C5DA,,Kisstory,CFE6,,Gold UK,CEE8,,Heart Dance,CFE8,,Heart 70s,CAE9,,Heart 90s,CBE9,,Capital XTRA,C37B,,LBC News,C8EA,1F0,Smooth Chill,C9EB,1F2,Capital Dance,C9ED,,GB News,C4F0,,UCB 2,CBD8,,Heart 00s,C9F3,,,,,,,,,,,,,,,,,,,,,,,,,,,E1C000D0,,E1C000B1,,,,,,,,,,,,,,,,,,,,,,,,,,
746051,29/07/2016,D1 National,DL000001,UK,C181,Nottingham,NOTTINGHAM,222.064,11D,30,6,Classic FM,C2A1,189,Absolute Radio,C1C0,192,talkSPORT,C0C0,1BD 1BE,Magic,C0C6,,Heart 80s,C1DC,,Smooth UK,C6C0,1B7 1B8 1B9,UCB 1,C4CA,,Radio X,C4CD,198,KISS,C5C0,,LBC,C0C2,,Heart UK,CFD1,,Capital UK,C5DA,,Kisstory,CFE6,,Gold UK,CEE8,,Heart Dance,CFE8,,Heart 70s,CAE9,,Heart 90s,CBE9,,Capital XTRA,C37B,,LBC News,C8EA,1F0,Smooth Chill,C9EB,1F2,Capital Dance,C9ED,,GB News,C4F0,,UCB 2,CBD8,,Heart 00s,C9F3,,,,,,,,,,,,,,,,,,,,,,,,,,,E1C000D0,,E1C000B1,,,,,,,,,,,,,,,,,,,,,,,,,,
746052,31/05/2007,D1 National,DM000001,UK,C181,Odiham,Odiham,222.064,11D,0C,5,Classic FM,C2A1,189,Absolute Radio,C1C0,192,talkSPORT,C0C0,1BD 1BE,Magic,C0C6,,Heart 80s,C1DC,,Smooth UK,C6C0,1B7 1B8 1B9,UCB 1,C4CA,,Radio X,C4CD,198,KISS,C5C0,,LBC,C0C2,,Heart UK,CFD1,,Capital UK,C5DA,,Kisstory,CFE6,,Gold UK,CEE8,,Heart Dance,CFE8,,Heart 70s,CAE9,,Heart 90s,CBE9,,Capital XTRA,C37B,,LBC News,C8EA,1F0,Smooth Chill,C9EB,1F2,Capital Dance,C9ED,,GB News,C4F0,,UCB 2,CBD8,,Heart 00s,C9F3,,,,,,,,,,,,,,,,,,,,,,,,,,,E1C000D0,,E1C000B1,,,,,,,,,,,,,,,,,,,,,,,,,,
746053,21/02/2008,D1 National,DM000001,UK,C181,Scarborough,OLIVERS MOUNT,222.064,11D,2E,1,Classic FM,C2A1,189,Absolute Radio,C1C0,192,talkSPORT,C0C0,1BD 1BE,Magic,C0C6,,Heart 80s,C1DC,,Smooth UK,C6C0,1B7 1B8 1B9,UCB 1,C4CA,,Radio X,C4CD,198,KISS,C5C0,,LBC,C0C2,,Heart UK,CFD1,,Capital UK,C5DA,,Kisstory,CFE6,,Gold UK,CEE8,,Heart Dance,CFE8,,Heart 70s,CAE9,,Heart 90s,CBE9,,Capital XTRA,C37B,,LBC News,C8EA,1F0,Smooth Chill,C9EB,1F2,Capital Dance,C9ED,,GB News,C4F0,,UCB 2,CBD8,,Heart 00s,C9F3,,,,,,,,,,,,,,,,,,,,,,,,,,,E1C000D0,,E1C000B1,,,,,,,,,,,,,,,,,,,,,,,,,,
746054,09/12/2005,D1 National,DM000001,UK,C181,Lowestoft,Oulton,222.064,11D,33,1,Classic FM,C2A1,189,Absolute Radio,C1C0,192,talkSPORT,C0C0,1BD 1BE,Magic,C0C6,,Heart 80s,C1DC,,Smooth UK,C6C0,1B7 1B8 1B9,UCB 1,C4CA,,Radio X,C4CD,198,KISS,C5C0,,LBC,C0C2,,Heart UK,CFD1,,Capital UK,C5DA,,Kisstory,CFE6,,Gold UK,CEE8,,Heart Dance,CFE8,,Heart 70s,CAE9,,Heart 90s,CBE9,,Capital XTRA,C37B,,LBC News,C8EA,1F0,Smooth Chill,C9EB,1F2,Capital Dance,C9ED,,GB News,C4F0,,UCB 2,CBD8,,Heart 00s,C9F3,,,,,,,,,,,,,,,,,,,,,,,,,,,E1C000D0,,E1C000B1,,,,,,,,,,,,,,,,,,,,,,,,,,
746055,13/09/1999,D1 National,DM000001,UK,C181,Oxford,Oxford,222.064,11D,12,0E,Classic FM,C2A1,189,Absolute Radio,C1C0,192,talkSPORT,C0C0,1BD 1BE,Magic,C0C6,,Heart 80s,C1DC,,Smooth UK,C6C0,1B7 1B8 1B9,UCB 1,C4CA,,Radio X,C4CD,198,KISS,C5C0,,LBC,C0C2,,Heart UK,CFD1,,Capital UK,C5DA,,Kisstory,CFE6,,Gold UK,CEE8,,Heart Dance,CFE8,,Heart 70s,CAE9,,Heart 90s,CBE9,,Capital XTRA,C37B,,LBC News,C8EA,1F0,Smooth Chill,C9EB,1F2,Capital Dance,C9ED,,GB News,C4F0,,UCB 2,CBD8,,Heart 00s,C9F3,,,,,,,,,,,,,,,,,,,,,,,,,,,E1C000D0,,E1C000B1,,,,,,,,,,,,,,,,,,,,,,,,,,
746056,06/03/2002,D1 National,DM000001,UK,C181,Burnley,Pendle Forest,222.064,11D,2C,0D,Classic FM,C2A1,189,Absolute Radio,C1C0,192,talkSPORT,C0C0,1BD 1BE,Magic,C0C6,,Heart 80s,C1DC,,Smooth UK,C6C0,1B7 1B8 1B9,UCB 1,C4CA,,Radio X,C4CD,198,KISS,C5C0,,LBC,C0C2,,Heart UK,CFD1,,Capital UK,C5DA,,Kisstory,CFE6,,Gold UK,CEE8,,Heart Dance,CFE8,,Heart 70s,CAE9,,Heart 90s,CBE9,,Capital XTRA,C37B,,LBC News,C8EA,1F0,Smooth Chill,C9EB,1F2,Capital Dance,C9ED,,GB News,C4F0,,UCB 2,CBD8,,Heart 00s,C9F3,,,,,,,,,,,,,,,,,,,,,,,,,,,E1C000D0,,E1C000B1,,,,,,,,,,,,,,,,,,,,,,,,,,
746057,12/04/2006,D1 National,DM000001,UK,C181,Penrith,Penrith - Beacon Hill,222.064,11D,7,6,Classic FM,C2A1,189,Absolute Radio,C1C0,192,talkSPORT,C0C0,1BD 1BE,Magic,C0C6,,Heart 80s,C1DC,,Smooth UK,C6C0,1B7 1B8 1B9,UCB 1,C4CA,,Radio X,C4CD,198,KISS,C5C0,,LBC,C0C2,,Heart UK,CFD1,,Capital UK,C5DA,,Kisstory,CFE6,,Gold UK,CEE8,,Heart Dance,CFE8,,Heart 70s,CAE9,,Heart 90s,CBE9,,Capital XTRA,C37B,,LBC News,C8EA,1F0,Smooth Chill,C9EB,1F2,Capital Dance,C9ED,,GB News,C4F0,,UCB 2,CBD8,,Heart 00s,C9F3,,,,,,,,,,,,,,,,,,,,,,,,,,,E1C000D0,,E1C000B1,,,,,,,,,,,,,,,,,,,,,,,,,,
746058,30/11/2005,D1 National,DM000001,UK,C181,Cambridgeshire,Peterborough,222.064,11D,1E,1,Classic FM,C2A1,189,Absolute Radio,C1C0,192,talkSPORT,C0C0,1BD 1BE,Magic,C0C6,,Heart 80s,C1DC,,Smooth UK,C6C0,1B7 1B8 1B9,UCB 1,C4CA,,Radio X,C4CD,198,KISS,C5C0,,LBC,C0C2,,Heart UK,CFD1,,Capital UK,C5DA,,Kisstory,CFE6,,Gold UK,CEE8,,Heart Dance,CFE8,,Heart 70s,CAE9,,Heart 90s,CBE9,,Capital XTRA,C37B,,LBC News,C8EA,1F0,Smooth Chill,C9EB,1F2,Capital Dance,C9ED,,GB News,C4F0,,UCB 2,CBD8,,Heart 00s,C9F3,,,,,,,,,,,,,,,,,,,,,,,,,,,E1C000D0,,E1C000B1,,,,,,,,,,,,,,,,,,,,,,,,,,
746059,27/01/2017,D1 National,DM000001,UK,C181,Pin Green,Pin Green,222.064,11D,16,14,Classic FM,C2A1,189,Absolute Radio,C1C0,192,talkSPORT,C0C0,1BD 1BE,Magic,C0C6,,Heart 80s,C1DC,,Smooth UK,C6C0,1B7 1B8 1B9,UCB 1,C4CA,,Radio X,C4CD,198,KISS,C5C0,,LBC,C0C2,,Heart UK,CFD1,,Capital UK,C5DA,,Kisstory,CFE6,,Gold UK,CEE8,,Heart Dance,CFE8,,Heart 70s,CAE9,,Heart 90s,CBE9,,Capital XTRA,C37B,,LBC News,C8EA,1F0,Smooth Chill,C9EB,1F2,Capital Dance,C9ED,,GB News,C4F0,,UCB 2,CBD8,,Heart 00s,C9F3,,,,,,,,,,,,,,,,,,,,,,,,,,,E1C000D0,,E1C000B1,,,,,,,,,,,,,,,,,,,,,,,,,,
746060,05/12/2001,D1 National,DM000001,UK,C181,South Devon,Plympton,222.064,11D,22,4,Classic FM,C2A1,189,Absolute Radio,C1C0,192,talkSPORT,C0C0,1BD 1BE,Magic,C0C6,,Heart 80s,C1DC,,Smooth UK,C6C0,1B7 1B8 1B9,UCB 1,C4CA,,Radio X,C4CD,198,KISS,C5C0,,LBC,C0C2,,Heart UK,CFD1,,Capital UK,C5DA,,Kisstory,CFE6,,Gold UK,CEE8,,Heart Dance,CFE8,,Heart 70s,CAE9,,Heart 90s,CBE9,,Capital XTRA,C37B,,LBC News,C8EA,1F0,Smooth Chill,C9EB,1F2,Capital Dance,C9ED,,GB News,C4F0,,UCB 2,CBD8,,Heart 00s,C9F3,,,,,,,,,,,,,,,,,,,,,,,,,,,E1C000D0,,E1C000B1,,,,,,,,,,,,,,,,,,,,,,,,,,
746061,27/08/1999,D1 National,DM000001,UK,C181,Tyne and Wear,PONTOP PIKE,222.064,11D,34,1,Classic FM,C2A1,189,Absolute Radio,C1C0,192,talkSPORT,C0C0,1BD 1BE,Magic,C0C6,,Heart 80s,C1DC,,Smooth UK,C6C0,1B7 1B8 1B9,UCB 1,C4CA,,Radio X,C4CD,198,KISS,C5C0,,LBC,C0C2,,Heart UK,CFD1,,Capital UK,C5DA,,Kisstory,CFE6,,Gold UK,CEE8,,Heart Dance,CFE8,,Heart 70s,CAE9,,Heart 90s,CBE9,,Capital XTRA,C37B,,LBC News,C8EA,1F0,Smooth Chill,C9EB,1F2,Capital Dance,C9ED,,GB News,C4F0,,UCB 2,CBD8,,Heart 00s,C9F3,,,,,,,,,,,,,,,,,,,,,,,,,,,E1C000D0,,E1C000B1,,,,,,,,,,,,,,,,,,,,,,,,,,
746062,20/04/2006,D1 National,DM000001,UK,C181,South West Wales,Presely,222.064,11D,28,5,Classic FM,C2A1,189,Absolute Radio,C1C0,192,talkSPORT,C0C0,1BD 1BE,Magic,C0C6,,Heart 80s,C1DC,,Smooth UK,C6C0,1B7 1B8 1B9,UCB 1,C4CA,,Radio X,C4CD,198,KISS,C5C0,,LBC,C0C2,,Heart UK,CFD1,,Capital UK,C5DA,,Kisstory,CFE6,,Gold UK,CEE8,,Heart Dance,CFE8,,Heart 70s,CAE9,,Heart 90s,CBE9,,Capital XTRA,C37B,,LBC News,C8EA,1F0,Smooth Chill,C9EB,1F2,Capital Dance,C9ED,,GB News,C4F0,,UCB 2,CBD8,,Heart 00s,C9F3,,,,,,,,,,,,,,,,,,,,,,,,,,,E1C000D0,,E1C000B1,,,,,,,,,,,,,,,,,,,,,,,,,,
746063,31/01/2002,D1 National,DM000001,UK,C181,Bristol,Pur Down,222.064,11D,23,0F,Classic FM,C2A1,189,Absolute Radio,C1C0,192,talkSPORT,C0C0,1BD 1BE,Magic,C0C6,,Heart 80s,C1DC,,Smooth UK,C6C0,1B7 1B8 1B9,UCB 1,C4CA,,Radio X,C4CD,198,KISS,C5C0,,LBC,C0C2,,Heart UK,CFD1,,Capital UK,C5DA,,Kisstory,CFE6,,Gold UK,CEE8,,Heart Dance,CFE8,,Heart 70s,CAE9,,Heart 90s,CBE9,,Capital XTRA,C37B,,LBC News,C8EA,1F0,Smooth Chill,C9EB,1F2,Capital Dance,C9ED,,GB News,C4F0,,UCB 2,CBD8,,Heart 00s,C9F3,,,,,,,,,,,,,,,,,,,,,,,,,,,E1C000D0,,E1C000B1,,,,,,,,,,,,,,,,,,,,,,,,,,
746064,27/09/2016,D1 National,DM000001,UK,C181,Bury St Edmunds,Puttocks Hill,222.064,11D,31,0A,Classic FM,C2A1,189,Absolute Radio,C1C0,192,talkSPORT,C0C0,1BD 1BE,Magic,C0C6,,Heart 80s,C1DC,,Smooth UK,C6C0,1B7 1B8 1B9,UCB 1,C4CA,,Radio X,C4CD,198,KISS,C5C0,,LBC,C0C2,,Heart UK,CFD1,,Capital UK,C5DA,,Kisstory,CFE6,,Gold UK,CEE8,,Heart Dance,CFE8,,Heart 70s,CAE9,,Heart 90s,CBE9,,Capital XTRA,C37B,,LBC News,C8EA,1F0,Smooth Chill,C9EB,1F2,Capital Dance,C9ED,,GB News,C4F0,,UCB 2,CBD8,,Heart 00s,C9F3,,,,,,,,,,,,,,,,,,,,,,,,,,,E1C000D0,,E1C000B1,,,,,,,,,,,,,,,,,,,,,,,,,,
746065,12/12/2014,D1 National,DM000001,UK,C181,Redmoss,Redmoss,223.936,12A,3E,13,Classic FM,C2A1,189,Absolute Radio,C1C0,192,talkSPORT,C0C0,1BD 1BE,Magic,C0C6,,Heart 80s,C1DC,,Smooth UK,C6C0,1B7 1B8 1B9,UCB 1,C4CA,,Radio X,C4CD,198,KISS,C5C0,,LBC,C0C2,,Heart UK,CFD1,,Capital UK,C5DA,,Kisstory,CFE6,,Gold UK,CEE8,,Heart Dance,CFE8,,Heart 70s,CAE9,,Heart 90s,CBE9,,Capital XTRA,C37B,,LBC News,C8EA,1F0,Smooth Chill,C9EB,1F2,Capital Dance,C9ED,,GB News,C4F0,,UCB 2,CBD8,,Heart 00s,C9F3,,,,,,,,,,,,,,,,,,,,,,,,,,,E1C000D0,,E1C000B1,,,,,,,,,,,,,,,,,,,,,,,,,,
746066,18/06/2002,D1 National,DM000001,UK,C181,Cornwall,Redruth,222.064,11D,4,3,Classic FM,C2A1,189,Absolute Radio,C1C0,192,talkSPORT,C0C0,1BD 1BE,Magic,C0C6,,Heart 80s,C1DC,,Smooth UK,C6C0,1B7 1B8 1B9,UCB 1,C4CA,,Radio X,C4CD,198,KISS,C5C0,,LBC,C0C2,,Heart UK,CFD1,,Capital UK,C5DA,,Kisstory,CFE6,,Gold UK,CEE8,,Heart Dance,CFE8,,Heart 70s,CAE9,,Heart 90s,CBE9,,Capital XTRA,C37B,,LBC News,C8EA,1F0,Smooth Chill,C9EB,1F2,Capital Dance,C9ED,,GB News,C4F0,,UCB 2,CBD8,,Heart 00s,C9F3,,,,,,,,,,,,,,,,,,,,,,,,,,,E1C000D0,,E1C000B1,,,,,,,,,,,,,,,,,,,,,,,,,,
746067,23/09/1999,D1 National,DM000001,UK,C181,S. London and E. Surrey,REIGATE,222.064,11D,0B,5,Classic FM,C2A1,189,Absolute Radio,C1C0,192,talkSPORT,C0C0,1BD 1BE,Magic,C0C6,,Heart 80s,C1DC,,Smooth UK,C6C0,1B7 1B8 1B9,UCB 1,C4CA,,Radio X,C4CD,198,KISS,C5C0,,LBC,C0C2,,Heart UK,CFD1,,Capital UK,C5DA,,Kisstory,CFE6,,Gold UK,CEE8,,Heart Dance,CFE8,,Heart 70s,CAE9,,Heart 90s,CBE9,,Capital XTRA,C37B,,LBC News,C8EA,1F0,Smooth Chill,C9EB,1F2,Capital Dance,C9ED,,GB News,C4F0,,UCB 2,CBD8,,Heart 00s,C9F3,,,,,,,,,,,,,,,,,,,,,,,,,,,E1C000D0,,E1C000B1,,,,,,,,,,,,,,,,,,,,,,,,,,
746068,18/08/2005,D1 National,DM000001,UK,C181,Richmond,Richmond Hill,222.064,11D,8,13,Classic FM,C2A1,189,Absolute Radio,C1C0,192,talkSPORT,C0C0,1BD 1BE,Magic,C0C6,,Heart 80s,C1DC,,Smooth UK,C6C0,1B7 1B8 1B9,UCB 1,C4CA,,Radio X,C4CD,198,KISS,C5C0,,LBC,C0C2,,Heart UK,CFD1,,Capital UK,C5DA,,Kisstory,CFE6,,Gold UK,CEE8,,Heart Dance,CFE8,,Heart 70s,CAE9,,Heart 90s,CBE9,,Capital XTRA,C37B,,LBC News,C8EA,1F0,Smooth Chill,C9EB,1F2,Capital Dance,C9ED,,GB News,C4F0,,UCB 2,CBD8,,Heart 00s,C9F3,,,,,,,,,,,,,,,,,,,,,,,,,,,E1C000D0,,E1C000B1,,,,,,,,,,,,,,,,,,,,,,,,,,
746069,31/10/2000,D1 National,DM000001,UK,C181,Hereford,RIDGE HILL,222.064,11D,1C,1,Classic FM,C2A1,189,Absolute Radio,C1C0,192,talkSPORT,C0C0,1BD 1BE,Magic,C0C6,,Heart 80s,C1DC,,Smooth UK,C6C0,1B7 1B8 1B9,UCB 1,C4CA,,Radio X,C4CD,198,KISS,C5C0,,LBC,C0C2,,Heart UK,CFD1,,Capital UK,C5DA,,Kisstory,CFE6,,Gold UK,CEE8,,Heart Dance,CFE8,,Heart 70s,CAE9,,Heart 90s,CBE9,,Capital XTRA,C37B,,LBC News,C8EA,1F0,Smooth Chill,C9EB,1F2,Capital Dance,C9ED,,GB News,C4F0,,UCB 2,CBD8,,Heart 00s,C9F3,,,,,,,,,,,,,,,,,,,,,,,,,,,E1C000D0,,E1C000B1,,,,,,,,,,,,,,,,,,,,,,,,,,
746070,30/09/2010,D1 National,DM000001,UK,C181,Rosneath,Rosneath,223.936,12A,39,0C,Classic FM,C2A1,189,Absolute Radio,C1C0,192,talkSPORT,C0C0,1BD 1BE,Magic,C0C6,,Heart 80s,C1DC,,Smooth UK,C6C0,1B7 1B8 1B9,UCB 1,C4CA,,Radio X,C4CD,198,KISS,C5C0,,LBC,C0C2,,Heart UK,CFD1,,Capital UK,C5DA,,Kisstory,CFE6,,Gold UK,CEE8,,Heart Dance,CFE8,,Heart 70s,CAE9,,Heart 90s,CBE9,,Capital XTRA,C37B,,LBC News,C8EA,1F0,Smooth Chill,C9EB,1F2,Capital Dance,C9ED,,GB News,C4F0,,UCB 2,CBD8,,Heart 00s,C9F3,,,,,,,,,,,,,,,,,,,,,,,,,,,E1C000D0,,E1C000B1,,,,,,,,,,,,,,,,,,,,,,,,,,
746071,26/06/2015,D1 National,DM000001,UK,C181,Saddleworth,SADDLEWORTH,222.064,11D,2B,12,Classic FM,C2A1,189,Absolute Radio,C1C0,192,talkSPORT,C0C0,1BD 1BE,Magic,C0C6,,Heart 80s,C1DC,,Smooth UK,C6C0,1B7 1B8 1B9,UCB 1,C4CA,,Radio X,C4CD,198,KISS,C5C0,,LBC,C0C2,,Heart UK,CFD1,,Capital UK,C5DA,,Kisstory,CFE6,,Gold UK,CEE8,,Heart Dance,CFE8,,Heart 70s,CAE9,,Heart 90s,CBE9,,Capital XTRA,C37B,,LBC News,C8EA,1F0,Smooth Chill,C9EB,1F2,Capital Dance,C9ED,,GB News,C4F0,,UCB 2,CBD8,,Heart 00s,C9F3,,,,,,,,,,,,,,,,,,,,,,,,,,,E1C000D0,,E1C000B1,,,,,,,,,,,,,,,,,,,,,,,,,,
746072,21/06/2001,D1 National,DM000001,UK,C181,Salisbury,SALISBURY,222.064,11D,1D,6,Classic FM,C2A1,189,Absolute Radio,C1C0,192,talkSPORT,C0C0,1BD 1BE,Magic,C0C6,,Heart 80s,C1DC,,Smooth UK,C6C0,1B7 1B8 1B9,UCB 1,C4CA,,Radio X,C4CD,198,KISS,C5C0,,LBC,C0C2,,Heart UK,CFD1,,Capital UK,C5DA,,Kisstory,CFE6,,Gold UK,CEE8,,Heart Dance,CFE8,,Heart 70s,CAE9,,Heart 90s,CBE9,,Capital XTRA,C37B,,LBC News,C8EA,1F0,Smooth Chill,C9EB,1F2,Capital Dance,C9ED,,GB News,C4F0,,UCB 2,CBD8,,Heart 00s,C9F3,,,,,,,,,,,,,,,,,,,,,,,,,,,E1C000D0,,E1C000B1,,,,,,,,,,,,,,,,,,,,,,,,,,
746073,07/12/2006,D1 National,DM000001,UK,C181,Coventry,Samuel Vale House,222.064,11D,18,0A,Classic FM,C2A1,189,Absolute Radio,C1C0,192,talkSPORT,C0C0,1BD 1BE,Magic,C0C6,,Heart 80s,C1DC,,Smooth UK,C6C0,1B7 1B8 1B9,UCB 1,C4CA,,Radio X,C4CD,198,KISS,C5C0,,LBC,C0C2,,Heart UK,CFD1,,Capital UK,C5DA,,Kisstory,CFE6,,Gold UK,CEE8,,Heart Dance,CFE8,,Heart 70s,CAE9,,Heart 90s,CBE9,,Capital XTRA,C37B,,LBC News,C8EA,1F0,Smooth Chill,C9EB,1F2,Capital Dance,C9ED,,GB News,C4F0,,UCB 2,CBD8,,Heart 00s,C9F3,,,,,,,,,,,,,,,,,,,,,,,,,,,E1C000D0,,E1C000B1,,,,,,,,,,,,,,,,,,,,,,,,,,
746074,14/09/1999,D1 National,DM000001,UK,C181,Beds,SANDY HEATH,222.064,11D,16,3,Classic FM,C2A1,189,Absolute Radio,C1C0,192,talkSPORT,C0C0,1BD 1BE,Magic,C0C6,,Heart 80s,C1DC,,Smooth UK,C6C0,1B7 1B8 1B9,UCB 1,C4CA,,Radio X,C4CD,198,KISS,C5C0,,LBC,C0C2,,Heart UK,CFD1,,Capital UK,C5DA,,Kisstory,CFE6,,Gold UK,CEE8,,Heart Dance,CFE8,,Heart 70s,CAE9,,Heart 90s,CBE9,,Capital XTRA,C37B,,LBC News,C8EA,1F0,Smooth Chill,C9EB,1F2,Capital Dance,C9ED,,GB News,C4F0,,UCB 2,CBD8,,Heart 00s,C9F3,,,,,,,,,,,,,,,,,,,,,,,,,,,E1C000D0,,E1C000B1,,,,,,,,,,,,,,,,,,,,,,,,,,
